,Year,LocationAbbr,HealthTopic,PolicyTopic,Setting,NumPolicies
10724,2013,RI,Nutrition,Access to Healthy Foods,Medical and/or Hospital,16
10725,2013,RI,Nutrition,Sodium,Early Care and Education,16
10726,2013,RI,Nutrition,Fruits and Vegetables,Early Care and Education,16
10727,2013,RI,Nutrition,Food Assistance Programs,Medical and/or Hospital,16
10728,2013,RI,Nutrition,Fruits and Vegetables,School/After School,16
10729,2013,RI,Nutrition,Nutrition Standards,Early Care and Education,16
10730,2013,RI,Nutrition,Access to Healthy Foods,School/After School,16
10731,2013,RI,Nutrition,School Nutrition,School/After School,16
10732,2013,RI,Nutrition,Fruits and Vegetables,School/After School,16
10733,2013,RI,Nutrition,Food Assistance Programs,Community,16
10734,2013,RI,Nutrition,Farm Direct Foods,School/After School,16
10735,2013,RI,Nutrition,Farm Direct Foods,School/After School,16
10736,2013,RI,Nutrition,Agriculture and Farming,School/After School,16
10737,2013,RI,Nutrition,Access to Healthy Foods,Community,16
10738,2013,RI,Nutrition,School Nutrition,School/After School,16
10739,2013,RI,Nutrition,Fruits and Vegetables,School/After School,16
10740,2013,RI,Obesity,Disparities/Equity,Medical and/or Hospital,8
10741,2013,RI,Obesity,Health Insurance Coverage,Medical and/or Hospital,8
10742,2013,RI,Obesity,Health Insurance Coverage,Community,8
10743,2013,RI,Obesity,Disparities/Equity,Community,8
10744,2013,RI,Obesity,Access to Drinking Water,Early Care and Education,8
10745,2013,RI,Obesity,TV/Screen Viewing,Early Care and Education,8
10746,2013,RI,Obesity,TV/Screen Viewing,Early Care and Education,8
10747,2013,RI,Obesity,TV/Screen Viewing,Early Care and Education,8
10748,2013,RI,Physical Activity,Initiatives and Programs,Community,5
10749,2013,RI,Physical Activity,Physical Activity Requirements,Early Care and Education,5
10750,2013,RI,Physical Activity,Built Environment and Street-Scale Design,Community,5
10751,2013,RI,Physical Activity,Public Transportation,Community,5
10752,2013,RI,Physical Activity,Bicycling,Community,5
10753,2013,TX,Nutrition,Nutrition Standards,Medical and/or Hospital,2
10754,2013,TX,Nutrition,Appropriations,Community,2
10755,2013,TX,Physical Activity,Access to Recreational Opportunities,School/After School,5
10756,2013,TX,Physical Activity,Task Forces/Councils,Community,5
10757,2013,TX,Physical Activity,Task Forces/Councils,School/After School,5
10758,2013,TX,Physical Activity,Access to Recreational Opportunities,Community,5
10759,2013,TX,Physical Activity,Physical Education Requirements,School/After School,5
10760,2013,UT,Physical Activity,Bicycling,Community,1
10761,2013,VT,Nutrition,Food Assistance Programs,Community,2
10762,2013,VT,Nutrition,Nutrition Standards,Community,2
10763,2013,VT,Physical Activity,Built Environment and Street-Scale Design,Community,6
10764,2013,VT,Physical Activity,Public Transportation,Community,6
10765,2013,VT,Physical Activity,"Parks, Recreation and Trails",Community,6
10766,2013,VT,Physical Activity,Initiatives and Programs,Community,6
10767,2013,VT,Physical Activity,Pedestrians/Walking,Community,6
10768,2013,VT,Physical Activity,Task Forces/Councils,Community,6
10769,2013,WA,Physical Activity,Appropriations,Community,2
10770,2013,WA,Physical Activity,Disabilities,Community,2
10771,2013,WY,Nutrition,Nutrition Standards,Community,1
10772,2013,WY,Obesity,Access to Drinking Water,Work Place,1
10773,2013,WY,Physical Activity,Physical Activity Requirements,Community,1
10774,2014,AL,Nutrition,Healthier Food Retail and Food Deserts,Community,1
10775,2014,CA,Nutrition,Point of Purchase Promotion,Community,20
10776,2014,CA,Nutrition,Food Assistance Programs,Community,20
10777,2014,CA,Nutrition,Farmers Markets,Community,20
10778,2014,CA,Nutrition,Appropriations,Community,20
10779,2014,CA,Nutrition,Disparities/Equity,Community,20
10780,2014,CA,Nutrition,Farm Direct Foods,School/After School,20
10781,2014,CA,Nutrition,Access to Healthy Foods,School/After School,20
10782,2014,CA,Nutrition,Task Forces/Councils,School/After School,20
10783,2014,CA,Nutrition,Fruits and Vegetables,Community,20
10784,2014,CA,Nutrition,Vending,Work Place,20
10785,2014,CA,Nutrition,Access to Healthy Foods,Community,20
10786,2014,CA,Nutrition,Fruits and Vegetables,School/After School,20
10787,2014,CA,Nutrition,Food Assistance Programs,School/After School,20
10788,2014,CA,Nutrition,Point of Purchase Promotion,Work Place,20
10789,2014,CA,Nutrition,Farmers Markets,School/After School,20
10790,2014,CA,Nutrition,Vending,Community,20
10791,2014,CA,Nutrition,Task Forces/Councils,Community,20
10792,2014,CA,Nutrition,Appropriations,School/After School,20
10793,2014,CA,Nutrition,Farm Direct Foods,Community,20
10794,2014,CA,Nutrition,Disparities/Equity,School/After School,20
10795,2014,CA,Obesity,Sugar Sweetened Beverages,School/After School,3
10796,2014,CA,Obesity,Access to Drinking Water,School/After School,3
10797,2014,CA,Obesity,TV/Screen Viewing,School/After School,3
10798,2014,CA,Physical Activity,Bicycling,Community,8
10799,2014,CA,Physical Activity,Public Transportation,Community,8
10800,2014,CA,Physical Activity,Zoning/Land Use,Community,8
10801,2014,CA,Physical Activity,Bicycling,Community,8
10802,2014,CA,Physical Activity,Physical Activity Requirements,School/After School,8
10803,2014,CA,Physical Activity,"Parks, Recreation and Trails",Community,8
10804,2014,CA,Physical Activity,Built Environment and Street-Scale Design,Community,8
10805,2014,CA,Physical Activity,Pedestrians/Walking,Community,8
10806,2014,HI,Nutrition,Farm Direct Foods,Restaurant/Retail,1
10807,2014,IL,Nutrition,Sodium,Early Care and Education,5
10808,2014,IL,Nutrition,Nutrition Standards,School/After School,5
10809,2014,IL,Nutrition,School Nutrition,School/After School,5
10810,2014,IL,Nutrition,Breastfeeding,Early Care and Education,5
10811,2014,IL,Nutrition,Trans Fats,Early Care and Education,5
10812,2014,IL,Obesity,Food Restrictions,Early Care and Education,4
10813,2014,IL,Obesity,Sugar Sweetened Beverages,Early Care and Education,4
10814,2014,IL,Obesity,TV/Screen Viewing,Early Care and Education,4
10815,2014,IL,Obesity,Health Insurance Coverage,Work Place,4
10816,2014,IL,Physical Activity,Physical Activity Requirements,Early Care and Education,7
10817,2014,IL,Physical Activity,Appropriations,Community,7
10818,2014,IL,Physical Activity,Initiatives and Programs,Work Place,7
10819,2014,IL,Physical Activity,Bicycling,Community,7
10820,2014,IL,Physical Activity,Physical Activity Requirements,School/After School,7
10821,2014,IL,Physical Activity,Task Forces/Councils,School/After School,7
10822,2014,IL,Physical Activity,Incentives,Work Place,7
10823,2014,KY,Nutrition,Access to Healthy Foods,Community,3
10824,2014,KY,Nutrition,Disparities/Equity,Community,3
10825,2014,KY,Nutrition,Food Assistance Programs,Community,3
10826,2014,LA,Nutrition,Farmers Markets,Community,2
10827,2014,LA,Nutrition,Food Assistance Programs,Community,2
10828,2014,LA,Physical Activity,Public Transportation,Community,5
10829,2014,LA,Physical Activity,Pedestrians/Walking,Community,5
10830,2014,LA,Physical Activity,Built Environment and Street-Scale Design,Community,5
10831,2014,LA,Physical Activity,Task Forces/Councils,Community,5
10832,2014,LA,Physical Activity,Bicycling,Community,5
10833,2014,MA,Nutrition,Farmers Markets,Community,6
10834,2014,MA,Nutrition,Appropriations,Community,6
10835,2014,MA,Nutrition,Disparities/Equity,Community,6
10836,2014,MA,Nutrition,Appropriations,Community,6
10837,2014,MA,Nutrition,Appropriations,Medical and/or Hospital,6
10838,2014,MA,Nutrition,Access to Healthy Foods,Community,6
10839,2014,MA,Physical Activity,"Parks, Recreation and Trails",Community,11
10840,2014,MA,Physical Activity,Bicycling,Community,11
10841,2014,MA,Physical Activity,Pedestrians/Walking,Community,11
10842,2014,MA,Physical Activity,Public Transportation,Community,11
10843,2014,MA,Physical Activity,Bicycling,Community,11
10844,2014,MA,Physical Activity,Built Environment and Street-Scale Design,Community,11
10845,2014,MA,Physical Activity,Appropriations,Community,11
10846,2014,MA,Physical Activity,Zoning/Land Use,Community,11
10847,2014,MA,Physical Activity,Pedestrians/Walking,Community,11
10848,2014,MA,Physical Activity,Appropriations,Community,11
10849,2014,MA,Physical Activity,Appropriations,Medical and/or Hospital,11
10850,2014,MD,Nutrition,Task Forces/Councils,Community,4
10851,2014,MD,Nutrition,Healthier Food Retail and Food Deserts,Community,4
10852,2014,MD,Nutrition,Fruits and Vegetables,Community,4
10853,2014,MD,Nutrition,Disparities/Equity,Community,4
10854,2014,MO,Nutrition,Agriculture and Farming,School/After School,11
10855,2014,MO,Nutrition,Fruits and Vegetables,Restaurant/Retail,11
10856,2014,MO,Nutrition,Incentives,Restaurant/Retail,11
10857,2014,MO,Nutrition,Fruits and Vegetables,Early Care and Education,11
10858,2014,MO,Nutrition,Farmers Markets,Early Care and Education,11
10859,2014,MO,Nutrition,Farm Direct Foods,School/After School,11
10860,2014,MO,Nutrition,Food Assistance Programs,Early Care and Education,11
10861,2014,MO,Nutrition,Task Forces/Councils,School/After School,11
10862,2014,MO,Nutrition,Food Assistance Programs,Restaurant/Retail,11
10863,2014,MO,Nutrition,Incentives,Early Care and Education,11
10864,2014,MO,Nutrition,Farmers Markets,Restaurant/Retail,11
10865,2014,MS,Nutrition,Fruits and Vegetables,Restaurant/Retail,6
10866,2014,MS,Nutrition,Access to Healthy Foods,Restaurant/Retail,6
10867,2014,MS,Nutrition,Food Policy Councils,Restaurant/Retail,6
10868,2014,MS,Nutrition,Disparities/Equity,Restaurant/Retail,6
10869,2014,MS,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,6
10870,2014,MS,Nutrition,Incentives,Restaurant/Retail,6
10871,2014,NH,Nutrition,Farm Direct Foods,Community,3
10872,2014,NH,Nutrition,Agriculture and Farming,Community,3
10873,2014,NH,Nutrition,Access to Healthy Foods,Community,3
10874,2014,NJ,Nutrition,Access to Healthy Foods,School/After School,4
10875,2014,NJ,Nutrition,Farm Direct Foods,School/After School,4
10876,2014,NJ,Nutrition,Initiatives and Programs,School/After School,4
10877,2014,NJ,Nutrition,Fruits and Vegetables,School/After School,4
10878,2014,NJ,Physical Activity,Appropriations,Community,2
10879,2014,NJ,Physical Activity,Public Transportation,Community,2
10880,2014,NM,Nutrition,Farmers Markets,Community,14
10881,2014,NM,Nutrition,Farmers Markets,School/After School,14
10882,2014,NM,Nutrition,Fruits and Vegetables,Community,14
10883,2014,NM,Nutrition,Farm Direct Foods,Community,14
10884,2014,NM,Nutrition,Farmers Markets,School/After School,14
10885,2014,NM,Nutrition,Farmers Markets,Community,14
10886,2014,NM,Nutrition,Fruits and Vegetables,Community,14
10887,2014,NM,Nutrition,Farm Direct Foods,School/After School,14
10888,2014,NM,Nutrition,Fruits and Vegetables,School/After School,14
10889,2014,NM,Nutrition,School Nutrition,School/After School,14
10890,2014,NM,Nutrition,Fruits and Vegetables,School/After School,14
10891,2014,NM,Nutrition,Farm Direct Foods,Community,14
10892,2014,NM,Nutrition,Farm Direct Foods,School/After School,14
10893,2014,NM,Nutrition,Nutrition Standards,School/After School,14
10894,2014,NM,Physical Activity,Built Environment and Street-Scale Design,Community,1
10895,2014,NY,Nutrition,Agriculture and Farming,Community,2
10896,2014,NY,Nutrition,Farm Direct Foods,Community,2
10897,2014,PA,Nutrition,Farm Direct Foods,Community,3
10898,2014,PA,Nutrition,Initiatives and Programs,Community,3
10899,2014,PA,Nutrition,Fruits and Vegetables,Community,3
10900,2014,RI,Nutrition,Fruits and Vegetables,School/After School,6
10901,2014,RI,Nutrition,Access to Healthy Foods,School/After School,6
10902,2014,RI,Nutrition,Vending,School/After School,6
10903,2014,RI,Nutrition,Nutrition Standards,School/After School,6
10904,2014,RI,Nutrition,School Nutrition,School/After School,6
10905,2014,RI,Nutrition,Task Forces/Councils,School/After School,6
10906,2014,RI,Obesity,Sugar Sweetened Beverages,School/After School,2
10907,2014,RI,Obesity,Food Restrictions,School/After School,2
10908,2014,RI,Physical Activity,Physical Education Requirements,School/After School,1
10909,2014,UT,Physical Activity,Built Environment and Street-Scale Design,Community,4
10910,2014,UT,Physical Activity,Public Transportation,Community,4
10911,2014,UT,Physical Activity,Bicycling,Community,4
10912,2014,UT,Physical Activity,Pedestrians/Walking,Community,4
10913,2014,VT,Physical Activity,Pedestrians/Walking,Community,5
10914,2014,VT,Physical Activity,"Parks, Recreation and Trails",Community,5
10915,2014,VT,Physical Activity,Physical Activity Requirements,School/After School,5
10916,2014,VT,Physical Activity,Physical Education Requirements,School/After School,5
10917,2014,VT,Physical Activity,Built Environment and Street-Scale Design,Community,5
10918,2014,WA,Nutrition,Initiatives and Programs,Early Care and Education,1
10919,2014,WV,Nutrition,Access to Healthy Foods,School/After School,7
10920,2014,WV,Nutrition,Fruits and Vegetables,School/After School,7
10921,2014,WV,Nutrition,Sodium,School/After School,7
10922,2014,WV,Nutrition,Nutrition Standards,School/After School,7
10923,2014,WV,Nutrition,School Nutrition,School/After School,7
10924,2014,WV,Nutrition,Trans Fats,School/After School,7
10925,2014,WV,Nutrition,Vending,School/After School,7
10926,2014,WV,Obesity,Food Restrictions,School/After School,3
10927,2014,WV,Obesity,Marketing Restrictions,School/After School,3
10928,2014,WV,Obesity,Access to Drinking Water,School/After School,3
10929,2015,AL,Nutrition,Access to Healthy Foods,Community,13
10930,2015,AL,Nutrition,Disparities/Equity,Community,13
10931,2015,AL,Nutrition,Initiatives and Programs,Community,13
10932,2015,AL,Nutrition,Appropriations,Restaurant/Retail,13
10933,2015,AL,Nutrition,Initiatives and Programs,Community,13
10934,2015,AL,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,13
10935,2015,AL,Nutrition,Disparities/Equity,Restaurant/Retail,13
10936,2015,AL,Nutrition,Appropriations,Community,13
10937,2015,AL,Nutrition,Initiatives and Programs,Restaurant/Retail,13
10938,2015,AL,Nutrition,Agriculture and Farming,Community,13
10939,2015,AL,Nutrition,Healthier Food Retail and Food Deserts,Community,13
10940,2015,AL,Nutrition,Access to Healthy Foods,Restaurant/Retail,13
10941,2015,AL,Nutrition,Access to Healthy Foods,Community,13
10942,2015,AR,Nutrition,Appropriations,Community,1
10943,2015,AR,Physical Activity,Physical Education Requirements,School/After School,2
10944,2015,AR,Physical Activity,Appropriations,Community,2
10945,2015,AZ,Nutrition,School Nutrition,School/After School,1
10946,2015,CA,Nutrition,Agriculture and Farming,Community,3
10947,2015,CA,Nutrition,Initiatives and Programs,Community,3
10948,2015,CA,Nutrition,Farmers Markets,Community,3
10949,2015,CA,Physical Activity,Initiatives and Programs,Community,2
10950,2015,CA,Physical Activity,"Parks, Recreation and Trails",Community,2
10951,2015,DE,Nutrition,Initiatives and Programs,Community,1
10952,2015,HI,Nutrition,Access to Healthy Foods,School/After School,7
10953,2015,HI,Nutrition,Agriculture and Farming,School/After School,7
10954,2015,HI,Nutrition,Initiatives and Programs,School/After School,7
10955,2015,HI,Nutrition,Farm Direct Foods,School/After School,7
10956,2015,HI,Nutrition,Fruits and Vegetables,School/After School,7
10957,2015,HI,Nutrition,Appropriations,School/After School,7
10958,2015,HI,Nutrition,School Nutrition,School/After School,7
10959,2015,HI,Physical Activity,Public Transportation,Community,1
10960,2015,IL,Nutrition,Nutrition Standards,Community,1
10961,2015,KY,Nutrition,Disparities/Equity,Community,7
10962,2015,KY,Nutrition,Appropriations,Community,7
10963,2015,KY,Nutrition,Access to Healthy Foods,Community,7
10964,2015,KY,Nutrition,Initiatives and Programs,Community,7
10965,2015,KY,Nutrition,Farm Direct Foods,Community,7
10966,2015,KY,Nutrition,Food Assistance Programs,Community,7
10967,2015,KY,Nutrition,Agriculture and Farming,Community,7
10968,2015,LA,Nutrition,Initiatives and Programs,Community,7
10969,2015,LA,Nutrition,Disparities/Equity,Community,7
10970,2015,LA,Nutrition,Agriculture and Farming,Community,7
10971,2015,LA,Nutrition,Food Security,Community,7
10972,2015,LA,Nutrition,Task Forces/Councils,Community,7
10973,2015,LA,Nutrition,Access to Healthy Foods,Community,7
