Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size
2019,MT,Montana,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.4,37.8,"6,043"
2019,MT,Montana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,27.0,28.3,29.8,"5,824"
2019,MT,Montana,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),44.3,45.8,47.4,"5,937"
2019,MT,Montana,Physical Activity,% of adults with no leisure-time physical activity,18.5,19.7,20.9,"6,286"
2019,MT,Montana,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,38.2,39.7,41.2,"6,049"
2019,MT,Montana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),61.5,63.1,64.5,"5,937"
2019,NC,North Carolina,Nutrition,% of adults who report consuming vegetables < once/day,15.7,17.1,18.6,"3,781"
2019,NC,North Carolina,Nutrition,% of adults who report consuming fruit < once/day,36.3,38.1,39.9,"3,883"
2019,NC,North Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,33.9,35.6,37.4,"3,871"
2019,NC,North Carolina,Obesity,% of adults aged >= 18 years with obesity,32.2,34.0,35.8,"3,871"
2019,NC,North Carolina,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.2,31.9,33.6,"4,010"
2019,NC,North Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.6,23.2,"3,840"
2019,NC,North Carolina,Physical Activity,% of adults with no leisure-time physical activity,24.7,26.3,27.9,"4,118"
2019,NC,North Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.6,50.5,52.3,"3,862"
2019,NC,North Carolina,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.0,29.7,31.4,"3,879"
2019,ND,North Dakota,Nutrition,% of adults who report consuming vegetables < once/day,20.4,22.1,23.9,"5,106"
2019,ND,North Dakota,Nutrition,% of adults who report consuming fruit < once/day,38.7,40.6,42.6,"5,188"
2019,ND,North Dakota,Obesity,% of adults aged >= 18 years with obesity,33.0,34.8,36.7,"5,174"
2019,ND,North Dakota,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,35.5,37.4,"5,174"
2019,ND,North Dakota,Physical Activity,% of adults with no leisure-time physical activity,26.3,28.0,29.8,"5,419"
2019,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.5,20.1,21.8,"5,101"
2019,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),45.7,47.7,49.7,"5,103"
2019,ND,North Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.1,32.0,33.9,"5,306"
2019,ND,North Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),26.6,28.3,30.1,"5,142"
2019,NE,Nebraska,Nutrition,% of adults who report consuming vegetables < once/day,19.8,20.8,21.8,"14,170"
2019,NE,Nebraska,Nutrition,% of adults who report consuming fruit < once/day,38.3,39.5,40.6,"14,423"
2019,NE,Nebraska,Obesity,% of adults aged >= 18 years with obesity,33.0,34.1,35.2,"14,710"
2019,NE,Nebraska,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,34.9,36.0,"14,710"
2019,NE,Nebraska,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.7,34.8,35.9,"14,648"
2019,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.0,20.9,21.9,"14,226"
2019,NE,Nebraska,Physical Activity,% of adults with no leisure-time physical activity,25.9,26.9,27.9,"15,137"
2019,NE,Nebraska,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.4,29.4,30.5,"14,484"
2019,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.5,48.7,49.9,"14,403"
2019,NH,New Hampshire,Nutrition,% of adults who report consuming vegetables < once/day,14.6,16.0,17.6,"4,969"
2019,NH,New Hampshire,Nutrition,% of adults who report consuming fruit < once/day,33.8,35.7,37.7,"5,063"
2019,NH,New Hampshire,Obesity,% of adults aged >= 18 years with an overweight classification,34.1,35.9,37.8,"5,220"
2019,NH,New Hampshire,Obesity,% of adults aged >= 18 years with obesity,30.0,31.8,33.6,"5,220"
2019,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,24.7,26.4,28.2,"4,975"
2019,NH,New Hampshire,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.9,39.8,41.7,"5,057"
2019,NH,New Hampshire,Physical Activity,% of adults with no leisure-time physical activity,20.2,21.7,23.3,"5,409"
2019,NH,New Hampshire,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,35.3,37.2,39.1,"5,185"
2019,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.6,57.6,59.5,"5,065"
2019,NM,New Mexico,Nutrition,% of adults who report consuming vegetables < once/day,22.0,23.7,25.4,"5,353"
2019,NM,New Mexico,Nutrition,% of adults who report consuming fruit < once/day,41.2,43.1,44.9,"5,466"
2019,NM,New Mexico,Obesity,% of adults aged >= 18 years with obesity,30.0,31.7,33.5,"5,558"
2019,NM,New Mexico,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.4,36.1,"5,558"
2019,NM,New Mexico,Physical Activity,% of adults with no leisure-time physical activity,23.8,25.4,27.0,"5,736"
2019,NM,New Mexico,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,38.4,40.2,"5,572"
2019,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.3,54.1,56.0,"5,510"
2019,NM,New Mexico,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),33.9,35.6,37.5,"5,528"
2019,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,24.1,25.7,27.4,"5,448"
2019,NV,Nevada,Nutrition,% of adults who report consuming vegetables < once/day,22.8,25.2,27.7,"2,519"
2019,NV,Nevada,Nutrition,% of adults who report consuming fruit < once/day,40.7,43.4,46.1,"2,577"
2019,NV,Nevada,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,37.2,39.8,"2,580"
2019,NV,Nevada,Obesity,% of adults aged >= 18 years with obesity,28.2,30.6,33.1,"2,580"
2019,NV,Nevada,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.3,30.7,33.1,"2,562"
2019,NV,Nevada,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.8,34.3,36.8,"2,623"
2019,NV,Nevada,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.8,28.2,"2,692"
2019,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.0,50.7,53.4,"2,504"
2019,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.0,20.0,22.1,"2,532"
2019,NY,New York,Nutrition,% of adults who report consuming vegetables < once/day,20.6,21.7,22.9,"11,487"
2019,NY,New York,Nutrition,% of adults who report consuming fruit < once/day,33.4,34.7,36.0,"11,947"
2019,NY,New York,Obesity,% of adults aged >= 18 years with obesity,26.0,27.1,28.2,"12,631"
2019,NY,New York,Obesity,% of adults aged >= 18 years with an overweight classification,34.8,36.1,37.3,"12,631"
2019,NY,New York,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.2,32.4,33.6,"11,929"
2019,NY,New York,Physical Activity,% of adults with no leisure-time physical activity,26.1,27.2,28.4,"12,950"
2019,NY,New York,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,37.9,39.1,"12,276"
2019,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.0,24.1,25.2,"11,598"
2019,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.6,50.9,52.2,"11,894"
2019,OH,Ohio,Nutrition,% of adults who report consuming vegetables < once/day,19.0,20.2,21.5,"11,666"
2019,OH,Ohio,Nutrition,% of adults who report consuming fruit < once/day,41.3,42.7,44.2,"12,007"
2019,OH,Ohio,Obesity,% of adults aged >= 18 years with obesity,33.5,34.8,36.1,"12,385"
2019,OH,Ohio,Obesity,% of adults aged >= 18 years with an overweight classification,33.2,34.5,35.9,"12,385"
2019,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.5,48.9,50.4,"11,896"
2019,OH,Ohio,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.9,31.2,32.5,"11,961"
2019,OH,Ohio,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.3,34.7,36.1,"12,258"
2019,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.7,20.9,22.2,"11,669"
2019,OH,Ohio,Physical Activity,% of adults with no leisure-time physical activity,27.0,28.3,29.5,"12,823"
2019,OK,Oklahoma,Nutrition,% of adults who report consuming vegetables < once/day,20.1,21.5,23.1,"4,757"
2019,OK,Oklahoma,Nutrition,% of adults who report consuming fruit < once/day,46.7,48.4,50.2,"5,187"
2019,OK,Oklahoma,Obesity,% of adults aged >= 18 years with obesity,35.2,36.8,38.4,"5,748"
2019,OK,Oklahoma,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,34.6,36.2,"5,748"
2019,OK,Oklahoma,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),19.8,21.2,22.6,"5,257"
2019,OK,Oklahoma,Physical Activity,% of adults with no leisure-time physical activity,32.5,34.0,35.5,"6,020"
2019,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.4,15.6,16.9,"5,154"
2019,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),36.7,38.3,40.0,"5,208"
2019,OK,Oklahoma,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.2,28.7,30.3,"5,723"
2019,OR,Oregon,Nutrition,% of adults who report consuming vegetables < once/day,15.3,16.4,17.7,"5,550"
2019,OR,Oregon,Nutrition,% of adults who report consuming fruit < once/day,34.3,35.8,37.4,"5,599"
2019,OR,Oregon,Obesity,% of adults aged >= 18 years with an overweight classification,33.4,34.9,36.5,"5,548"
2019,OR,Oregon,Obesity,% of adults aged >= 18 years with obesity,27.5,29.0,30.4,"5,548"
2019,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,23.5,24.9,26.3,"5,236"
2019,OR,Oregon,Physical Activity,% of adults with no leisure-time physical activity,22.6,23.9,25.3,"5,880"
2019,OR,Oregon,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.3,34.8,36.3,"5,575"
2019,OR,Oregon,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),35.0,36.5,38.1,"5,417"
2019,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.7,57.3,58.9,"5,403"
2019,PA,Pennsylvania,Nutrition,% of adults who report consuming vegetables < once/day,18.5,19.8,21.2,"5,972"
2019,PA,Pennsylvania,Nutrition,% of adults who report consuming fruit < once/day,36.5,38.0,39.7,"6,092"
2019,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,35.2,36.7,"6,138"
2019,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with obesity,31.7,33.2,34.7,"6,138"
2019,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.4,21.8,23.2,"5,959"
2019,PA,Pennsylvania,Physical Activity,% of adults with no leisure-time physical activity,24.2,25.6,26.9,"6,372"
2019,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.4,51.1,52.7,"5,953"
2019,PA,Pennsylvania,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"6,023"
2019,PA,Pennsylvania,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,32.1,33.7,35.2,"6,193"
2019,RI,Rhode Island,Nutrition,% of adults who report consuming vegetables < once/day,18.9,20.6,22.5,"4,988"
2019,RI,Rhode Island,Nutrition,% of adults who report consuming fruit < once/day,34.1,36.1,38.1,"5,164"
2019,RI,Rhode Island,Obesity,% of adults aged >= 18 years with obesity,28.2,30.0,31.9,"5,464"
2019,RI,Rhode Island,Obesity,% of adults aged >= 18 years with an overweight classification,32.5,34.4,36.3,"5,464"
2019,RI,Rhode Island,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,34.2,36.1,38.1,"5,384"
2019,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.4,24.1,25.9,"5,182"
2019,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.5,50.5,52.5,"5,284"
2019,RI,Rhode Island,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.0,31.8,33.6,"5,280"
2019,RI,Rhode Island,Physical Activity,% of adults with no leisure-time physical activity,24.7,26.5,28.3,"5,637"
2019,SC,South Carolina,Nutrition,% of adults who report consuming vegetables < once/day,17.4,18.7,20.1,"6,180"
2019,SC,South Carolina,Nutrition,% of adults who report consuming fruit < once/day,41.5,43.2,44.8,"6,394"
2019,SC,South Carolina,Obesity,% of adults aged >= 18 years with obesity,33.8,35.4,36.9,"6,627"
2019,SC,South Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,32.4,33.9,35.5,"6,627"
2019,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.2,47.9,49.6,"6,182"
2019,SC,South Carolina,Physical Activity,% of adults with no leisure-time physical activity,27.4,28.8,30.3,"6,820"
2019,SC,South Carolina,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.3,30.8,32.3,"6,232"
2019,SC,South Carolina,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,36.6,38.2,39.8,"6,509"
2019,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.6,23.0,24.5,"6,091"
2019,SD,South Dakota,Nutrition,% of adults who report consuming vegetables < once/day,15.6,17.4,19.5,"6,061"
2019,SD,South Dakota,Nutrition,% of adults who report consuming fruit < once/day,36.7,39.2,41.7,"6,142"
2019,SD,South Dakota,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.9,40.4,"6,166"
2019,SD,South Dakota,Obesity,% of adults aged >= 18 years with obesity,30.6,33.0,35.5,"6,166"
2019,SD,South Dakota,Physical Activity,% of adults with no leisure-time physical activity,27.8,30.0,32.3,"6,488"
2019,SD,South Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),26.4,28.7,31.2,"6,020"
2019,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.6,21.8,24.0,"5,889"
2019,SD,South Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,32.2,34.6,37.1,"6,261"
2019,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),44.0,46.6,49.2,"5,977"
